36.7968, -76.1767, 1363878841.4547
34.882202, -81.8511, 1363878841.4621
40.757797, -89.6098, 1363878841.4696
32.7948, -95.636, 1363878841.4772
42.977707, -85.711, 1363878841.4848
40.839905, -73.9422, 1363878841.4921
38.487198, -76.0867, 1363878841.4997
61.1886, -149.8878, 1363878841.5071
33.780304, -84.7719, 1363878841.5146
34.694504, -82.2789, 1363878841.522
34.220505, -77.8702, 1363878841.5297
34.7193, -86.5604, 1363878841.537
29.5878, -95.2241, 1363878841.5445
42.749496, -73.5951, 1363878841.5519
40.260498, -75.6155, 1363878841.5594
34.6342, -82.4211, 1363878841.5669
35.902206, -78.6283, 1363878841.5746
37.7014, -97.4405, 1363878841.5819
53.600006, -2.300003, 1363878841.593
29.056305, -82.0257, 1363878841.6016
39.452606, -105.5522, 1363878841.6091
42.222305, -85.9043, 1363878841.6165
42.942505, -85.6161, 1363878841.6242
38.214493, -85.2053, 1363878841.6317
26.311005, -80.1009, 1363878841.6394
35.902206, -78.6283, 1363878841.6467
51.516693, 14.016693, 1363878841.6544
51.8667, 10.683304, 1363878841.6619
42.749496, -73.5951, 1363878841.6693
36.118896, -93.984, 1363878841.6766
39.922104, -75.2945, 1363878901.4119
36.0607, -95.8064, 1363878901.4201
53.3667, -1.5, 1363878901.4275
42.643295, -73.8748, 1363878901.4349
41.710495, -87.5645, 1363878901.4425
37.3956, -92.751, 1363878901.4499
34.7984, -77.3592, 1363878901.4572
42.749496, -73.5951, 1363878901.4646
43.664597, 7.1533966, 1363878901.4722
33.943207, -84.318, 1363878901.4797
36.7968, -76.1767, 1363878901.4871
34.882202, -81.8511, 1363878901.4947
40.757797, -89.6098, 1363878901.5022
32.7948, -95.636, 1363878901.5096
42.977707, -85.711, 1363878901.517
40.839905, -73.9422, 1363878901.5245
38.487198, -76.0867, 1363878901.5319
61.1886, -149.8878, 1363878901.5395
33.780304, -84.7719, 1363878901.547
34.694504, -82.2789, 1363878901.5545
34.220505, -77.8702, 1363878901.5619
34.7193, -86.5604, 1363878901.5693
29.5878, -95.2241, 1363878901.5768
42.749496, -73.5951, 1363878901.5843
40.260498, -75.6155, 1363878901.592
34.6342, -82.4211, 1363878901.5997
35.902206, -78.6283, 1363878901.6102
37.7014, -97.4405, 1363878901.6182
53.600006, -2.300003, 1363878901.6256
29.056305, -82.0257, 1363878901.6331
39.452606, -105.5522, 1363878901.6405
42.222305, -85.9043, 1363878901.6481
42.942505, -85.6161, 1363878901.6556
38.214493, -85.2053, 1363878901.6631
26.311005, -80.1009, 1363878901.6705
35.902206, -78.6283, 1363878901.6778
51.516693, 14.016693, 1363878901.6855
51.8667, 10.683304, 1363878901.693
42.749496, -73.5951, 1363878901.7005
36.118896, -93.984, 1363878901.7082
39.922104, -75.2945, 1363878961.4335
36.0607, -95.8064, 1363878961.4416
53.3667, -1.5, 1363878961.4491
42.643295, -73.8748, 1363878961.4566
41.710495, -87.5645, 1363878961.464
37.3956, -92.751, 1363878961.4716
34.7984, -77.3592, 1363878961.4792
42.749496, -73.5951, 1363878961.4866
43.664597, 7.1533966, 1363878961.4941
33.943207, -84.318, 1363878961.5017
36.7968, -76.1767, 1363878961.509
34.882202, -81.8511, 1363878961.5164
40.757797, -89.6098, 1363878961.5238
32.7948, -95.636, 1363878961.5313
42.977707, -85.711, 1363878961.5389
40.839905, -73.9422, 1363878961.5468
38.487198, -76.0867, 1363878961.5544
61.1886, -149.8878, 1363878961.5621
33.780304, -84.7719, 1363878961.5696
34.694504, -82.2789, 1363878961.5774
34.220505, -77.8702, 1363878961.5848
34.7193, -86.5604, 1363878961.5922
29.5878, -95.2241, 1363878961.6004
42.749496, -73.5951, 1363878961.608
40.260498, -75.6155, 1363878961.6154
34.6342, -82.4211, 1363878961.6261
35.902206, -78.6283, 1363878961.6342
37.7014, -97.4405, 1363878961.6417
53.600006, -2.300003, 1363878961.6493
29.056305, -82.0257, 1363878961.6568
39.452606, -105.5522, 1363878961.6644
42.222305, -85.9043, 1363878961.6718
42.942505, -85.6161, 1363878961.6792
38.214493, -85.2053, 1363878961.6866
26.311005, -80.1009, 1363878961.694
35.902206, -78.6283, 1363878961.7014
51.516693, 14.016693, 1363878961.7088
51.8667, 10.683304, 1363878961.7161
42.749496, -73.5951, 1363878961.7234
36.118896, -93.984, 1363878961.7308
39.922104, -75.2945, 1363879021.4195
36.0607, -95.8064, 1363879021.4306
53.3667, -1.5, 1363879021.439
42.643295, -73.8748, 1363879021.4467
41.710495, -87.5645, 1363879021.454
37.3956, -92.751, 1363879021.4616
34.7984, -77.3592, 1363879021.469
42.749496, -73.5951, 1363879021.4764
43.664597, 7.1533966, 1363879021.484
33.943207, -84.318, 1363879021.4916
36.7968, -76.1767, 1363879021.4994
34.882202, -81.8511, 1363879021.5067
40.757797, -89.6098, 1363879021.5143
32.7948, -95.636, 1363879021.5216
42.977707, -85.711, 1363879021.5291
40.839905, -73.9422, 1363879021.5365
38.487198, -76.0867, 1363879021.5442
61.1886, -149.8878, 1363879021.5517
33.780304, -84.7719, 1363879021.5591
34.694504, -82.2789, 1363879021.5666
34.220505, -77.8702, 1363879021.574
34.7193, -86.5604, 1363879021.5816
29.5878, -95.2241, 1363879021.5892
42.749496, -73.5951, 1363879021.5966
40.260498, -75.6155, 1363879021.6039
34.6342, -82.4211, 1363879021.6113
35.902206, -78.6283, 1363879021.6187
37.7014, -97.4405, 1363879021.626
53.600006, -2.300003, 1363879021.636
29.056305, -82.0257, 1363879021.8469
39.452606, -105.5522, 1363879021.8549
42.222305, -85.9043, 1363879021.8633
42.942505, -85.6161, 1363879021.8709
38.214493, -85.2053, 1363879021.8793
26.311005, -80.1009, 1363879021.8876
35.902206, -78.6283, 1363879021.8958
51.516693, 14.016693, 1363879021.9036
51.8667, 10.683304, 1363879021.9111
42.749496, -73.5951, 1363879021.9189
36.118896, -93.984, 1363879021.9269
39.922104, -75.2945, 1363879081.4619
36.0607, -95.8064, 1363879081.4699
53.3667, -1.5, 1363879081.4813
42.643295, -73.8748, 1363879081.4894
41.710495, -87.5645, 1363879081.4972
37.3956, -92.751, 1363879081.5045
34.7984, -77.3592, 1363879081.512
42.749496, -73.5951, 1363879081.5193
43.664597, 7.1533966, 1363879081.5268
33.943207, -84.318, 1363879081.5342
36.7968, -76.1767, 1363879081.5416
34.882202, -81.8511, 1363879081.5491
40.757797, -89.6098, 1363879081.5565
32.7948, -95.636, 1363879081.5641
42.977707, -85.711, 1363879081.5715
40.839905, -73.9422, 1363879081.5789
38.487198, -76.0867, 1363879081.5863
61.1886, -149.8878, 1363879081.5939
33.780304, -84.7719, 1363879081.6013
